id,text,Label,Model_classification
990,so i was testing the new ui and ran into several issues one of which is the action which is selected based on where we clickif i click on the filename then i get a preview strangenow if i click on the thumbnail i select that row and get the rightsidebareven strangerswitching things around would work nicely for images but are there other cases to considerjancborchardt ,Not_TD,TD
991,"this is not a real owncloud bug but a documentation issue

the github wiki is kinda outdated
   missing maintainers link is dead
   missing version schema

not so important as the version numer is noted but still outdated
 
 

if you dont update it please add a note or better a link where to find the current information now",Not_TD,TD
992,dear owncloud developerswe are trying to build a cloud storage on top of dcache  where we want to be able to share users files directory with nfs the idea is to split the datadirectory into two directories one will contains user files and other will contains all otherfiles created by owncloud the main reason of having such setup is to allow farm nodes to access and update the content of the users data files and let owncloud to sync it with thesyncclients as a typical example  you have a heavyduty job which does some analysis and produces some plots which can be directly synchronized a prototype can be review at this prototype has some limitations currently users data directory and owncloud data directory must have a common parentnow my question is there any work done in this direction is there any suggestions or ideas which i can use before start to modify too muchand the last bit we have updated dcache storage to propagate the files and directory owner ships this allows us to files written by owncloud to be owned by original usersthanks,Not_TD,Not_TD
993," steps to reproduce
 alice creates folders called text and 
 alice creates file textfiletxt
 moves textfiletxt to 

 expected behaviour
it works  alice should have filetxt in folder 

 actual behaviour
http  response

owncloud log

 no such file or directory at 


useralice
appwebdav
methodmove
urlremotephpwebdavtextfiletxt
messageexception strpos expects parameter  to be string int given 
exceptiontypeerrormessagestrpos expects parameter  to be string int given

trace
  strposn
  sabredavtreemarkdirtyn
  sabredavtreemoven
  sabredavcorepluginhttpmoven
  sabredavserveremitn
  sabredavserverinvokemethodn
  sabredavserverstartn
  sabredavserverexecn
  requireoncehomephilgitn
 


 server configuration
current core master

pr  demonstrates the problem",Not_TD,TD
994,"thumbnails are currently created and stored for each user
this has some negative impacts like
 very high space consumption due to duplicates 
 deleting a mount creates orphan thumbs and database entries

example  pictures can create up to  of thumbs
sharing the picture store with  people creates  of space consumption
if you remove the picture mount you have  filespace as file and database orphans 
 
this fr is about to centralize the thumbnail store and make the location configurable

existing issuesfeature requests i found related were

  adding column refstorage in table ocfilecache
 make thumbnail trashbin and version paths configurable
 primary storage  object store and encryption

note could be done in steps 
 step one is deleting all existing user thumbs including db cleanup to eliminate existing orphans and go eg with idea  what would eliminate the orphan topic generally 
 step two is centralisation with an repair procedure deleting all post created user thumbs and setup the central thumb store",Not_TD,TD
995,"
thanks for reporting issues back to owncloud this is the issue tracker of owncloud if you have any support question please check out 

this is the bug tracker for the server component find other components at 

for reporting potential security issues please see 

to make it possible for us to help you please fill out below information carefully

before reporting any issues please make sure that youre using the latest available version of owncloud see 
 
 steps to reproduce




 expected behaviour
tell us what should happen

 actual behaviour
tell us what happens instead

 server configuration
operating system

web server

database

php version

owncloud version see owncloud admin page

updated from an older owncloud or fresh install

where did you install owncloud from

signing status owncloud  and above


login as admin user into your owncloud and access 
 
paste the results into  and puth the link here



the content of configconfigphp


log in to the webui with an administrator account and click on
admin  generate config report  download owncloud config report
this report includes the configphp settings the list of activated apps
and other details in a well sanitized form

or 

if you have access to your command line run eg
sudo u wwwdata php occ configlist system
from within your owncloud installation folder

attention do not post your configphp file in public as is please use one of the above
methods whenever possible both the generated reports from the webui and from occ configlist
consistently remove sensitive data you still may want to review the report before sending
if done manually then it is critical for your own privacy to dilligently
remove all host names passwords usernames salts and other credentials before posting
you should assume that attackers find such information and will use them against your systems


list of activated apps


if you have access to your command line run eg
sudo u wwwdata php occ applist
from within your owncloud installation folder


are you using external storage if yes which one localsmbsftp

are you using encryption yesno

are you using an external userbackend if yes which one ldapactivedirectorywebdav

 ldap configuration delete this part if not used


with access to your command line run eg
sudo u wwwdata php occ ldapshowconfig
from within your owncloud installation folder

without access to your command line download the dataownclouddb to your local
computer or access your sql server remotely and run the select query
select  from ocappconfig where appid  userldap


eventually replace sensitive data as the nameipaddress of your ldap server or groups


 client configuration
browser

operating system

 logs
 web server error log

insert your webserver log here


 owncloud log dataowncloudlog

insert your owncloud log here


 browser log

insert your browser log here this could for example include

a the javascript console log
b the network log 
c 

",Not_TD,Not_TD
996,i would like to suggest adding support for convergent encryption to the encryption app to see my reason for suggesting it consider the following use  you are hosting an instance on owncloud using local storage on the  you are backing the storage with a deduplicated filesystem example zfs btrfs  you are maintaining backup copies of the owncloud data on another cloud providers storagein this scenario enabling encryption would be ideal to secure backup copies of the data from tampering by the third party storage provider but enabling it will negate using deduplication on the primary storage if convergent encryption were available with the ability to separately backup the encryption keys used to another provider or storage location then the data could be encrypted without severely affecting deduplication of the data,Not_TD,Not_TD
997," actual behaviour
we have to migrate about  accounts where we will merging the various departments to only one company all this users will get a new username where we will move the full account include file locations from username a to username b

in the current situation when you migrate a user via filestransferownership all files will end up in a subfolder like  transferred from oldusername on 

 steps to reproduce
 occ filestransferownership oldusername newusername

 expected behaviour
would be nice if the destination path becomes configurable so that a transfer can end up elsewhere for example in a subfolder with custom name or directly in the root for a new account
",Not_TD,TD
998,"the current protocol doesnt allow for early failure detection when starting a new transfer the server doesnt know what the final target will be this means that it is unable to
 detect whether the target folder actually still exists before even continuing
 detect whether there is enough space
 potentially other things

we could pass the expected target path name as an additional header when starting the transfer 

 guruz 

similar concerns here 

ideally we should pass all possible metadata there
 target folder
 mtime xocmtime to set on it
 checksum
 total length
",Not_TD,TD
999,"api tests 





are failing in drone and needs further investigation 

",Not_TD,Not_TD
1000,thanks for reporting issues back to owncloud this is the issue tracker of owncloud if you have any support question please check out this is the bug tracker for the server component find other components at for reporting potential security issues please see to make it possible for us to help you please fill out below information carefully  steps to  create a folder test with a file testtxt inside with content  create a file testtxt with content  drag and drop the new file into the folder test within the web frontend expected behaviourthe file conflict dialog should open like he does when you upload a existing file to the folder via the   upload button and you can select which file you want to keep actual behaviouran error message appear could not move testtxt target exists server configurationdemo instance under behaviour is the same for owncloud version  and   client configurationbrowser firefox  system ubuntu ,Not_TD,Not_TD
1001," steps to reproduce
 install postgresql  
 set passwordencryption   in postgresqlconf
 create user with password
 create db with user as owner
 configure pghbaconf to allow connections from remote host with 
 install owncloud on rhel  with php  from softwarecollection
 try to connect owncloud to postgresql

 expected behaviour
the installation wizard should be able to complete or show a correct error message
the owncloud logfile should show a correct error message
connection is not working because  uses pgsql  and  was introduced in pgsql 

 actual behaviour
an error message postgresql username andor password not valid is shown
additionally you find logs in owncloudlog see below

 server configuration
operating system 
red hat enterprise linux server release  maipo

web server
apache  from softwarecollection

database
postgresql 

php version
 from softwarecollection

owncloud version see owncloud admin page


updated from an older owncloud or fresh install
fresh

where did you install owncloud from
owncloudcom  downloaded 


 owncloud log dataowncloudlog

 app in contextmethodposturlindexphpmessageerror occurred while checking postgresql version assuming  
 app in contextmethodposturlindexphpmessageexception exceptiondoctrinedbaldbalexceptionmessagefailed to connect to the database an exception occurred in driver sqlstate  fatal  no postgresql user name specified in startup             ocdbconnectionconstructarray objectdoctrinedbaldriverpdopgsqldriver objectdoctrinedbalconfiguration   doctrinedbaldrivermanagergetconnectionarray objectdoctrinedbalconfiguration   ocdbconnectionfactorygetconnectionpgsql   ocserverocclosure sensitive parameters replaced           ocdbprepareshow serverver null            
 index dbconnectionstring at 

 code

this pgconnect fails first i think but errors are supressed
there should be more meaningful errors here username  password invalid is not always correct

without  the owncloud log showed

 unable to connect to postgresql server scram authentication requires libpq version  or above at 


",Not_TD,Not_TD
1002,if i want to query  users with username displayname email address and quota i have to query first  and than  times  the server must process  requests which is very inperformantif i also want query also the group memberships i have to do additional  requestsif getusers will be extended to return more info how to do thisadd a parameter that must be set to true if more infos should be requestedthe actual data part of the result looks like this            frank       how to extend it and stay compatible to the actual response,Not_TD,TD
1003,"issue from community 

steps
 enter an invalid license key in the admin ui
 see the invalid key error message
 try to get rid of the error message without having a valid key

expected behavior
you can at least send an empty string or have a way to purge an invalid license key

actual behavior
its not possible to get rid of the warning without messing with the db see central ticket",Not_TD,TD
1004," steps to reproduce
 clear the quota default field in the ui by pressing backspace
 refresh to confirm the field is now blank

 expected behaviour
the ocappconfig table contains a row with  and configvalue should now contain 

 actual behaviour
the configvalue retains the previous value

 server configuration
operating system ubuntu 

web server  

database  

php version  

owncloud version 

updated from an older owncloud or fresh install
updated for a number of years

where did you install owncloud from ubuntu package

signing status owncloud  and above


login as admin user into your owncloud and access 
 
paste the results into  and put the link here
no errors found



the content of configconfigphp



    system 
        updatechecker false
        instanceid 
        passwordsalt removed sensitive value
        secret removed sensitive value
        trusteddomains 
            cloudsafehostcomau
        
        datadirectory varowncloud
        overwritecliurl httpscloudsafehostcomau
        dbtype mysql
        version 
        dbname owncloud
        dbhost 
        dbtableprefix oc
        dbuser removed sensitive value
        dbpassword removed sensitive value
        logtimezone utc
        installed true
        ldapignorenamingrules false
        loglevel 
        logfile tmpowncloudlog
        maintenance false
        maildomain removed sensitive value
        mailfromaddress removed sensitive value
        mailsmtpmode smtp
        mailsmtphost removed sensitive value
        memcachelocal ocmemcacheredis
        memcachelocking ocmemcacheredis
        redis 
            host localhost
            port 
            timeout 
            password removed sensitive value
            dbindex 
        
    




list of activated apps


enabled
   comments 
   configreport 
   dav 
   federatedfilesharing 
   federation 
   files 
   filesexternal 
   filesmediaviewer 
   filessharing 
   filestrashbin 
   filesversions 
   firstrunwizard 
   market 
   notifications 
   provisioningapi 
   systemtags 
   templateeditor 
   updatenotification 
   userldap 
disabled
   encryption
   external
   userexternal



are you using external storage if yes which one no

are you using encryption no

are you using an external userbackend if yes which one ldap

 ldap configuration delete this part if not used


the ldapquotadefault is now blank here  im not sure what it was before i made the change to the db



 client configuration
browser chrome 

operating system windows 

",Not_TD,Not_TD
1005,"
thanks for reporting issues back to owncloud this is the issue tracker of owncloud if you have any support question please check out 

this is the bug tracker for the server component find other components at 

for reporting potential security issues please see 

to make it possible for us to help you please fill out below information carefully

before reporting any issues please make sure that youre using the latest available version for your major branch eg  see 
 
 steps to reproduce
 using the following source
deb  

 running
aptget update

 produces
   inrelease
   release 
   releasegpg 
   releasegpg
  the following signatures were invalid keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired 
fetched  kb in   kbs
reading package lists done
w an error occurred during the signature verification the repository is not updated and the previous index files will be used gpg error   release the following signatures were invalid keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired 
w failed to fetch   the following signatures were invalid keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired   keyexpired 
w some index files failed to download they have been ignored or old ones used instead

 expected behaviour
expected apt to check for updates on repository

 actual behaviour
update displayed key expired errors and did not update

 server configuration
operating system ubuntu 

",Not_TD,Not_TD
1006,"you can create groups with all sorts of names in the webui or with the provisioning api like

curl  x post d groupidqmark
curl  x post d groupidasign
curl  x post d groupidaslash

and other special characters

you can list all groups fine with

curl 


and view individual groups with

curl 

and to get a  through you have to put the escaped value 

curl 


you can delete such groups with

curl  x delete
curl  x delete


the problem comes if you try with groups that have a  in their name a literal slash is never going to work

curl 

and an escaped slash like this is rejected by the server apache or php dev server

curl 


so you cannot manage a group like aslash via the provisioning api but you can manage it through webui",Not_TD,TD
1007,"when syncing  users from ldap on the cli the admin should see some feedback when a user property could not be mapped eg the email could not be determined currently we only log this to the logfile

it should also produce output on the cli so that running the sync command with quiet in a cron job can be used to notify the admin via email when there is a problem cron wont send an email if the output wis empty which is why quiet is important to work correctly",Not_TD,TD
1008, steps to reproducehaving  and  and no tags  using admin share a file filetxt with  using  share it with   as admin assign a tag on filetxt   dont close this browser and open a different one to log in with  edit the tag with  in the browser where admin is logged in move to another view enter a folder and go out  check the tags assigned to filetxt and open the dropdown  expected behaviourboth tag assigned and dropdown are updated actual behaviourdropdown is not updated server configurationoperating systemubuntu  serverapachedatabasemysqlphp  version see owncloud admin pagemaster  pre alphaeditionenterpriseupdated from an older owncloud or fresh installfreshthe content of configconfigphpare you using external storage if yes which one localsmbsftpnoare you using encryption yeslogs client configurationbrowserchrome,Not_TD,Not_TD
1009,"post merging  feat new command to move a users home folder  occ usermovehome

 a users home can now be moved with the occ usermove command
 you can report for a particular user which home he has

sudo uwwwdata occ userlist hugo a home
   hugo varwwwownclouddatahugo

 there are commands missing
 list which homes are present like
userhomes  varwwwownclouddata only unique entries
 list which users belong to a particular home like
userhomes u or users varwwwownclouddata  

reason
after moving a users home you have no knowledge which directories you have to maintain and which users have their home in an particular directory from an admin pov a nightmare except you take a physically look into directories and do a search for  if you know the directory

imho both commands are not a big deal as the data is already present and just needs to be queried only and printed

 as discussed ",Not_TD,Not_TD
1010,"



and maybe 
could be worth a try

phildavis  individualit ",Not_TD,Not_TD
1011,"before trying a decryptall the admin should be able to see which users have not yet agreed to the recovery key

sql
select distinct userid
from ocpreferences
where userid not in 
  select userid
  from ocpreferences
  where appid  encryption
    and configkey  recoveryenabled
    and configvalue  



  occ command
  check button in the admin settings encryption section maybe with a send reminder button
  occ command to check if all files have been correctly reencrypted

cc tomneedham ",Not_TD,TD
1012,"when visiting the shared by me view there is a column for favorites
when clicking on one of the stars in that column a csrf error occurs



expected behaviour favorites can be set or removed by clicking a star or the column is simply not there

damkencloud is at ",Not_TD,Not_TD
1013,"currently persistent locks can only be removed by the lock owners

it would be nice to also allow admins to remove such locks aka breaking the lock
prerequisite would be that admins also have access to the file through sharing

should subadmins also be able to unlock 

  ",Not_TD,TD
1014,currently as far as i can see it is only possible to move a collection of files  folders to another location by dragging them to a folder onscreen or to a folder represented in the navigation breadcrumbmy most common usecase for moving files  folders is to shift files from the instantupload folder to other folders not subfolders in my owncloud install currently it seems this can only be done by cut and pasting them in a synced folder on my local computer running the sync clienti propose  possible solutions both of which could be used in tandem a technically simple and a drag and drop ui  use the cut and paste metaphor ie select multiple files and a cut and possibly a copy button too or move button appears next to the new and upload buttons after clicking that it changes to a paste or move files here button so the user can navigate to the new folder click the button and complete the  drag and drop  when the user drags a selections of filesfolders to a folder  navigation breadcrumb folder after a moment the files app opens the corresponding folder while keeping the users dragged selection this is essentially the same as dolphins option called open folders during drag operations in this case i could move pictures from instant upload to personalkidsaugust picnic by dragging the pictures from instant upload to the home icon in the breadcrumb nav then the personal folder etc,Not_TD,TD
1015," describe the bug

sending put request to another users webdav endpoints as normal user gives different status code for  and ocis

 steps to reproduce

steps to reproduce the behavior

 create user alice and brian 
 as  alice create a folder parent
 as alice create file parentparenttxt and 
 send put request to endpoint    as user brian with body doesnotmatter
 then the http status code should be  this is the same for both  and ocis
 now again sent put request to endpoint remotephpdavfilesaliceparentparenttxt as user brian with body doesnotmatter
 http status code is  for ocis and  for 

 expected behavior
the status code should be  like that in ocis



put remotephpdavfilesaliceparentparenttxt 
host 
useragent 
contentlength 
authorization basic 
ocsapirequest true
xaccesstoken 
xrequestid 
acceptencoding gzip

doesnotmatter

  forbidden
accesscontrolalloworigin 
contentsecuritypolicy defaultsrc none
vary origin
xcontenttypeoptions nosniff
xdownloadoptions noopen
xframeoptions sameorigin
xpermittedcrossdomainpolicies none
xrobotstag none
xxssprotection  modeblock
date wed  dec   gmt
contentlength 


 actual behavior
this is current  behaviour

put coreremotephpdavfilesaliceparentparenttxt 
host 
useragent 
authorization basic 
ocsapirequest true
contentlength 

doesnotmatter

  conflict
date wed  dec   gmt
server  ubuntu
xcontenttypeoptions nosniff
xxssprotection 
xrobotstag none
xframeoptions sameorigin
xdownloadoptions noopen
xpermittedcrossdomainpolicies none
setcookie  pathcore httponly samesitestrict
expires thu  nov   gmt
cachecontrol nostore nocache mustrevalidate
pragma nocache
setcookie  pathcore httponly samesitestrict
contentsecuritypolicy defaultsrc none
setcookie  pathcore httponly samesitestrict
setcookie cookietesttest expireswed   gmt 
contentlength 
contenttype applicationxml 


derror xmlnsddav xmlnss
  sabredavexceptionconflict
  files cannot be created in nonexistent collections


",Not_TD,TD
1016,"
thanks for reporting issues back to owncloud this is the issue tracker of owncloud if you have any support question please check out 

this is the bug tracker for the server component find other components at 

for reporting potential security issues please see 

to make it possible for us to help you please fill out below information carefully

before reporting any issues please make sure that youre using the latest available version of owncloud see 
 
 steps to reproduce
 upload a file
 reupload the same file
 open the info sidebar click on the row and check the versions

 expected behaviour
the preview of the previous file should show in versions tab

 actual behaviour
the preview is broken

 server configuration
operating system ubuntu 

web server apache 

database mysql

php version 

owncloud version see owncloud admin page current master  

updated from an older owncloud or fresh install fresh install

where did you install owncloud from

signing status owncloud  and above


login as admin user into your owncloud and access 
 
paste the results into  and puth the link here



the content of configconfigphp


log in to the webui with an administrator account and click on
admin  generate config report  download owncloud config report
this report includes the configphp settings the list of activated apps
and other details in a well sanitized form

or 

if you have access to your command line run eg
sudo u wwwdata php occ configlist system
from within your owncloud installation folder

attention do not post your configphp file in public as is please use one of the above
methods whenever possible both the generated reports from the webui and from occ configlist
consistently remove sensitive data you still may want to review the report before sending
if done manually then it is critical for your own privacy to dilligently
remove all host names passwords usernames salts and other credentials before posting
you should assume that attackers find such information and will use them against your systems


list of activated apps


if you have access to your command line run eg
sudo u wwwdata php occ applist
from within your owncloud installation folder


are you using external storage if yes which one localsmbsftp

are you using encryption yesno

are you using an external userbackend if yes which one ldapactivedirectorywebdav

 ldap configuration delete this part if not used


with access to your command line run eg
sudo u wwwdata php occ ldapshowconfig
from within your owncloud installation folder

without access to your command line download the dataownclouddb to your local
computer or access your sql server remotely and run the select query
select  from ocappconfig where appid  userldap


eventually replace sensitive data as the nameipaddress of your ldap server or groups


 client configuration
browser

operating system

 logs
 web server error log

insert your webserver log here


 owncloud log dataowncloudlog

   bad request              
 by                        


 browser log

insert your browser log here this could for example include

a the javascript console log
b the network log 
c 



",Not_TD,Not_TD
1017,"
thanks for reporting issues back to owncloud this is the issue tracker of owncloud if you have any support question please check out 

this is the bug tracker for the server component find other components at 

for reporting potential security issues please see 

to make it possible for us to help you please fill out below information carefully

before reporting any issues please make sure that youre using the latest available version of owncloud see 
 
 steps to reproduce
 to do a dav request on webdav endpoint with post request

curl  u adminadmin  v xpost 


 expected behaviour
server should not throw any errors and give  not implemented since post is not used in webdav

 actual behaviour
it gives  internal server error with response body


derror xmlnsddav xmlnss
  typeerror
  explode expects parameter  to be string null given


and server log


  reqid 
  level 
  time 
  remoteaddr 
  user admin
  app webdav
  method post
  url remotephpdavfilesadminparentparenttxt
  message exception explode expects parameter  to be string null given exceptiontypeerrormessageexplode expects parameter  to be string null                

 server configuration
operating system ubuntu 

web server  

database mysql

php version 

owncloud version see owncloud admin page latest git master

updated from an older owncloud or fresh install fresh

where did you install owncloud from git


",Not_TD,Not_TD
1018,"hello

the change  causes my mail server to refuse sending mail
in fact i use an authenticated smtp server which does not allow using envelope mail from address different from account one this prevent smtp spoofing
is it possible to apply one of the following
 add the possibility to avoid this change on smtp server settings 
 use from headers instead of mail from envelope 
 permit each users ton configure their smtp settings to override default server one 

as workaround i commented the line below in appsdavlibcaldavscheduleimippluginphp
                         setfrom

regards

 steps to reproduce
invite someone to calendar event

 expected behaviour
email is sent from email address configured as authenticated user in settings  admin  general email serverfrom address

 actual behaviour
email is sent from user address and refused by mail server prevent spoofing issues

 server configuration
operating system
rasbian 
web server
apache 
database
mariadb 
php version
php 
owncloud version see owncloud admin page
owncloud  stable 
updated from an older owncloud or fresh install
updated from an older owncloud
where did you install owncloud from
debian repository  
signing status owncloud  and above


login as admin user into your owncloud and access 
 
paste the results into  and puth the link here

no errors have been found

the content of configconfigphp


log in to the webui with an administrator account and click on
admin  generate config report  download owncloud config report
this report includes the configphp settings the list of activated apps
and other details in a well sanitized form

or 

if you have access to your command line run eg
sudo u wwwdata php occ configlist system
from within your owncloud installation folder

attention do not post your configphp file in public as is please use one of the above
methods whenever possible both the generated reports from the webui and from occ configlist
consistently remove sensitive data you still may want to review the report before sending
if done manually then it is critical for your own privacy to dilligently
remove all host names passwords usernames salts and other credentials before posting
you should assume that attackers find such information and will use them against your systems

binocc configlist system                                                                                                                   

    system    
        instanceid 
        passwordsalt removed sensitive value
        datadirectory homeownclouddata
        dbtype mysql
        version 
        dbname owncloud
        dbhost localhost
        dbtableprefix oc
        dbuser removed sensitive value
        dbpassword removed sensitive value
        installed true
        maxzipinputsize 
        allowzipdownload true
        forcessl true
        logfile varlogowncloudowncloudlog
        loglevel 
        logtimezone europeparis
        theme 
        maintenance false
        trusteddomains 
            removed sensitive value
        
        mailsmtpmode smtp
        previewlibreofficepath usrbinlibreoffice
        mailsmtphost removed sensitive value
        mailsmtpport 
        mailfromaddress removed sensitive value
        maildomain removed sensitive value
        secret removed sensitive value
        mailsmtpauth 
        trashbinretentionobligation auto
        updatechecker false
        mailsmtpname removed sensitive value
        mailsmtppassword removed sensitive value
        mailsmtpsecure tls
        mailsmtpauthtype login
        filelockingenabled true
        memcachelocal ocmemcacheapcu
        memcachelocking ocmemcacheredis
        redis 
            host localhost
            port 
        
    


list of activated apps


if you have access to your command line run eg
sudo u wwwdata php occ applist
from within your owncloud installation folder

binocc applist
enabled
   activity 
   calendar 
   configreport 
   contacts 
   dav 
   federatedfilesharing 
   files 
   filesexternal 
   filespdfviewer 
   filessharing 
   filestexteditor 
   filestrashbin 
   filesversions 
   filesvideoplayer 
   firstrunwizard 
   gallery 
   market 
   notifications 
   twofactortotp 
   updatenotification 
disabled
   comments
   encryption
   external
   federation
   provisioningapi
   security
   systemtags
   userexternal

are you using external storage if yes which one localsmbsftp
no
are you using encryption yesno
no
are you using an external userbackend if yes which one ldapactivedirectorywebdav
no

 client configuration
browser
any
operating system
any
 logs
 web server error log

insert your webserver log here

na
 owncloud log dataowncloudlog

insert your owncloud log here

na
 browser log

na",Not_TD,Not_TD
1019,"hey guys

public links arent displayed anymore when you reopen the share options in the gui with chrome  and osx
same issue for firefox  but i found a workaround  you need to press ctrlr from time to time
browser cache und cookies were deleted before but this didnt help

 steps to reproduce
 create public link share
 close the share options
 open the shape options again
 no public link share displayed

 expected behaviour
public link share should be visible

 actual behaviour
public link share not visible

 server configuration
operating system centos 

web server apache 

database mysql

php version 

owncloud version 

updated from an older owncloud or fresh install updated from 

where did you install owncloud from archive from owncloudorg

signing status owncloud  and above 


login as admin user into your owncloud and access 
 
paste the results into  and puth the link here

no errors have been found

the content of configconfigphp


    config 
        instanceid 
        passwordsalt removed sensitive value
        trusteddomains 
            
            
            ocqadomaincom
        
        logfile varlogowncloudowncloudlog
        loglevel 
        datadirectory appsownclouddata
        dbtype mysql
        version 
        dbname owncloud
        dbhost 
        dbtableprefix oc
        dbuser removed sensitive value
        dbpassword removed sensitive value
        installed true
        ldapignorenamingrules false
        theme 
        maintenance false
        forcessl true
        logtimezone europeberlin
        defaultlanguage engb
        secret removed sensitive value
        trashbinretentionobligation auto
        mailsmtpmode php
        mailfromaddress removed sensitive value
        maildomain removed sensitive value
        memcachedistributed ocmemcacheapcu
        memcachelocking ocmemcacheredis
        memcachelocal ocmemcacheapcu
        redis 
            host 
            port 
        
        singleuser false


list of activated apps


enabled
   activity 
   comments 
   configreport 
   dav 
   federatedfilesharing 
   federation 
   files 
   filesexternal 
   filespdfviewer 
   filessharing 
   filestexteditor 
   filestrashbin 
   filesversions 
   filesvideoplayer 
   gallery 
   market 
   notifications 
   provisioningapi 
   systemtags 
   templateeditor 
   updatenotification 
   userldap 
disabled
   encryption
   external
   firstrunwizard
   userexternal


are you using external storage if yes which one no

are you using encryption no

are you using an external userbackend if yes which one ldap

 ldap configuration delete this part if not used



 configuration                                                                                                                                                    

 hasmemberoffiltersupport                                                                                                                                           
 haspagedresultsupport                                                                                                                                               
 homefoldernamingrule                                                                                                                                                
 lastjpegphotolookup                                                                                                                                                
 ldapagentname                  user                                                                                                                             
 ldapagentpassword                                                                                                                                                
 ldapattributesforgroupsearch                                                                                                                                        
 ldapattributesforusersearch                                                                                                                                         
 ldapbackuphost                                                                                                                                                      
 ldapbackupport                                                                                                                                                      
 ldapbase                       dcdomaindccom                                                                                                                        
 ldapbasegroups                 dcdomaindccom                                                                                                                        
 ldapbaseusers                  dcdomaindccom                                                                                                                        
 ldapcachettl                                                                                                                                                     
 ldapconfigurationactive                                                                                                                                            
 ldapdynamicgroupmemberurl                                                                                                                                           
 ldapemailattribute             mail                                                                                                                                 
 ldapexperiencedadmin                                                                                                                                               
 ldapexpertuuidgroupattr                                                                                                                                             
 ldapexpertuuiduserattr                                                                                                                                              
 ldapexpertusernameattr         samaccountname                                                                                                                       
 ldapgroupdisplayname           cn                                                                                                                                   
 ldapgroupfilter                objectclassgroupcn                                                                                           
 ldapgroupfiltergroups                                                                                                                                           
 ldapgroupfiltermode                                                                                                                                                
 ldapgroupfilterobjectclass     group                                                                                                                                
 ldapgroupmemberassocattr       member                                                                                                                               
 ldaphost                       ldapdcdomaincom                                                                                                                    
 ldapignorenamingrules                                                                                                                                               
 ldaploginfilter                     
 ldaploginfilterattributes                                                                                                                                           
 ldaploginfilteremail                                                                                                                                               
 ldaploginfiltermode                                                                                                                                                
 ldaploginfilterusername                                                                                                                                            
 ldapnestedgroups                                                                                                                                                   
 ldapoverridemainserver                                                                                                                                             
 ldappagingsize                                                                                                                                                   
 ldapport                                                                                                                                                         
 ldapquotaattribute              gb                                                                                                                                 
 ldapquotadefault                                                                                                                                                    
 ldaptls                                                                                                                                                            
 ldapuserdisplayname            displayname                                                                                                                          
                                                                                                                                                 
 ldapuserfilter                  
 ldapuserfiltergroups                                                                                                                                       
 ldapuserfiltermode                                                                                                                                                 
 ldapuserfilterobjectclass      user                                                                                                                                 
 ldapusername                   samaccountname                                                                                                                       
 ldapuuidgroupattribute         auto                                                                                                                                 
 ldapuuiduserattribute          auto                                                                                                                                 
 turnoffcertcheck                                                                                                                                                   
 usememberoftodetectmembership                                                                                                                                      




 client configuration
browser chrome 

operating system macos 

 logs
 web server error log

no errors


 owncloud log dataowncloudlog

no errors


 browser log

no errors

",Not_TD,Not_TD
