id,text,Label,Model_classification
398,"traffic monitor is accessing reqinfremoteaddr without checking for nil here



the trafficopsclient returned reqinfremoteaddr is guaranteed nonnil if errnil but if err  nil it may be nil depending how far the client got before it errored it must be checked for nil before accessing 

this causes panics and applications crashes when certain types of errors happen

 im submitting a 
  bug report

 traffic control components affected 
  traffic monitor

 current behavior
traffic monitor crashes on certain traffic ops request errors

 expected behavior
traffic monitor does not crash

 minimal reproduction of the problem with instructions
induce particular types of traffic ops connection errors this was observed after downgrading a traffic ops from  to  but that may or may not be consistently reproducible and is certainly not the only case which will cause a crash

 anything else",Not_TD,TD
399," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic ops client go

 current behavior
when the traffic ops api response to a request made by the go client is   and   the body of the response is read into the content of a returned error  and behind the scenes the body is also closed this makes it difficult to write client methods that actually return error alerts since the normally used methods employed by writers of a new client method will all exhibit this behavior

its not that its impossible its just not possible using the common rawrequest makerequestwithhdr postputgetetc methods

 new behavior
the client should return an error like traffic ops responded with  bad request and leave the alerts to the actual returned alerts

im not sure if this can actually be done in the  clients since the tests check for alert text in the errors which might mean that its expected behavior on which clients depend but it can safely be done in the new  client since nobodys using that

 minimal reproduction of the problem with instructions
use a client method that results in an error notice that no alerts are returned",Not_TD,TD
400," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic portal

 current behavior
a servers  addresses are referred to as


network ip
network gateway
network subnet


they might have been named this way before  was commonly used 

 new behavior
rename them to


 address
 gateway
 subnet


so it is more clear what they represent 

 minimal reproduction of the problem with instructions
navigate to  and observe the  addresses mentioned above


    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license

",Not_TD,TD
401," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
if you create a server having an interface with an mtu of exactly  you get back a  internal server error response this is because the validation in the api checks for mtu   but the database check is strictly mtu   or null

 expected behavior
the api and database constraints should be consistent  i think the intended behavior is for  to be a legal value

 minimal reproduction of the problem with instructions
create a server having an interface with an mtu of exactly ",Not_TD,Not_TD
402,see the hostingconfig has an entry for the origin created in the delivery service ui for a live server  which is ram the problem comes when we use a regex to set an origin dynamicallyexample origin url  then the regex is the following   the result in the hostingconfig is      the remap ends up with  then disks are used instead of ram smalenfant smalenfant added bug traffic ops labels on jun   smalenfant     membersmalenfant commented on jun   is also another side effect with the parentconfig knutsel     memberknutsel commented on jun   could add hostingoverride and parentoverride columns to the delveryservice table but that seems a bit too ats specific or an overrides table that is linked to the ds table that has file gt override   you had similar use cases recently i think any thoughts on this       commented on jun   • editedperhaps rather than cluttering up regex remap with more overrides for that specific use case we remove regex remap in favor of adding more manual options to anymap then we could directly write the configs entries we want ive given some rough thought to how wed do that though i havent applied it to the hostingconfig so wed need to add that in there as well note that these would all be for advanced users who fully comprehend how traffic server works in my opinion this is already the case for anymap and regex remap anywaydatabase changesadd table anymap deliveryserviceanymapid remap text edgeheader midheader type edge mid etc last updatedadd table anyparent deliveryserviceedgeparentid parent text type edge mid etc last updatedautogenerated by cachegroup for edge types fully manual for midadd table includes deliveryserviceincludesid filename filecontent this would need to be a large field type edge mid etc last updateduiorigin server base url  remove thisuse mso feature  remove thisremap entries  create entries the same way we create them for regex entries  add one or a whole bunch probably dont need order group of the following for eachraw remap textedge header rewritemid header rewritetier assignment edge mid etc checkboxesnote that in order to include header rewrite entries for each the header name would need to be something like   etc not sure of the best answer yet maybe the best way would be to place a line under each header saying what the user would need to add to the remap line in order to include it or maybe the best way would be to have the system automatically append itparent entries  same as remap entries add as many as neededmid parent texttier assignment edge mid etc checkboxesmanual includes  files we want to reference on the map lines like header rewrites etc that dont exist wed add each one and the user would include the filename and contentsauthor jan van doornjira link a href,Not_TD,Not_TD
403," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 

  cdn in a box
  traffic portal
  ci tests

 current behavior
currently the  runs the  tp tests found here 

 new behavior
the  should run the  tp tests found here 


    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license

",Not_TD,Not_TD
404," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
if you have two cdns a and b and a mid in cdn a cachegroup  parentcg with revalpending  true all child caches of cachegroup parentcg in both cdn a and b have parentrevalpending  true

 expected behavior
in the above example only child caches of cachegroup parentcg that are in cdn a would have parentrevalpending  true 

 minimal reproduction of the problem with instructions
using the above example ensure that cdn b has no pending revalidations then submit an invalidation for a delivery service in cdn a observe that child caches in cdn b now have parentrevalpending  true
",Not_TD,TD
405,"theres a new  the fallback logic in  needs added to it in order to support one traffic control release prior in apps that use the client like tm and ort to make upgrading possible

 im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic control client

 current behavior
 doesnt fall back

 new behavior
 falls back to previous minors

 minimal reproduction of the problem with instructions
make a request with  to the previous minor traffic ops observe failure

 anything else
",Not_TD,Not_TD
406,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report
 

 traffic control components affected 

  traffic ops

 current behavior

when you make a post request to regions endpoint in api  if you pass in the body with id from one division division  for eastern division and name from another division divisionname western you get a successful response 

 expected behavior

request with mismatch id and name would fail or divisionname could be dynamically named based on id i believe we do this already

 minimal reproduction of the problem with instructions

if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

all existing divisions


    response 
        
            id 
            lastupdated  
            name ashtest
        
        
            id 
            lastupdated  
            name eastern
        
        
            id 
            lastupdated  
            name western
        
    


post body  request made to regions with western id and divisionname  eastern


    name testabc
    division 
    divisionname eastern


response


    alerts 
        
            text region was created
            level success
        
    
    response 
        divisionname eastern
        division 
        id 
        lastupdated  
        name testabc
    



 anything else

eg stacktraces related issues suggestions how to fix feel free to delete
this section

when checked the region that we created with mismatch the divisionname was correct in the db so i also tried the request without the divisionname in body and that was successful notice the divisionname is empty in response will validate that the db shows the right divisionname



req body

    name 
    division 

response 

    alerts 
        
            text region was created
            level success
        
    
    response 
        divisionname 
        division 
        id 
        lastupdated  
        name 
    




licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
407," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
the following error is logged when a user without a localpasswd logs in

error   checking local user password sql scan error on column index  name localpasswd converting null to string is unsupported


 expected behavior
since localpasswd is a nullable field and not required this query should handle the null case and not print an error


 minimal reproduction of the problem with instructions
log into to as a user without a localpasswd eg ldaponly observe the error in the to errorlog

 anything else
note this doesnt fail the login attempt since the login then attempts to login via ldap after logging the error
",Not_TD,Not_TD
408," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
to panics in the get apixcachesstats route doing an unchecked type assertion

error    panic err interface conversion interface  is string not  stacktrace
goroutine  
  
	 
  
	 
 
	 
          
	 
     
	 
  
	 
  
	 
  
	 
  
	 
   
	 
    
	 
created by nethttptimeouthandlerservehttp
	 


 expected behavior
to should properly convert the string into a  rather than doing an unchecked type assertion

 minimal reproduction of the problem with instructions
request get  observe the above  internal server error and stacktrace in the to logs",Not_TD,TD
409," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic portal

 current behavior
when assigning servers to a delivery service you typically use the search bar to narrow down your choices however with a high number of servers for instance  the search bar is not responsive to user input you type something into the bar then your input shows up a second later with the search results



 new behavior
when typing into the search bar user input should be displayed immediately even if the search hasnt completed yet

 minimal reproduction of the problem with instructions
in an environment with a high number of edgeorg servers go to a ds  more  manage servers  assign servers then type into the search bar

 anything else
note this would no longer be an issue if deliveryserviceserver assignments go away in favor of topology assignments moving forward so if that happens before this issue is addressed feel free to close it out",Not_TD,TD
410," im submitting a 
  bug report

 traffic control components affected 
  traffic monitor

 current behavior
in the tm ui bandwidth is reported as  unless the server has interfaces with monitor  true


the apicachestatuses api also has the same issue

   
    type mid
    loadaverage 
    querytimems 
    healthtimems 
    stattimems 
    statspanms 
    healthspanms 
    status reported  available
    statuspoller health
    bandwidthkbps 
    bandwidthcapacitykbps 
    connectioncount 
     true
     true
    combinedavailable true
    interfaces 
       
        status available
        statuspoller health
        bandwidthkbps 
        available true
      
    
  

as you can see this host is doing  kbps but its not showing in the ui or in the bandwidthkbps field the aggregate of all interfaces in this api

 expected behavior
the ui and apicachestatuses api should report the aggregate bandwidth of a servers interfaces even if monitor  false

 minimal reproduction of the problem with instructions
open the tm ui and observe what ive described for servers with no monitored interfaces then make one or more of those interfaces monitored and observe that the bandwidth starts reporting correctly
",Not_TD,Not_TD
411," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
get serversdsiddsid is returning mids that do not have the dss required server capabilities

 expected behavior
if a delivery service requires one or more server capabilities the results of get serversdsiddsid should never include cache servers edges or mids that do not have all of the dss required server capabilities org servers are different thanks to mso and are returned regardless

 minimal reproduction of the problem with instructions
 create a ds that employs both the edge and mid tier ie a dns delivery service
 add a required server capability to the ds
 add the same server capability to a handful of edge servers ensure those edge servers are in a cache group that is parented by a mid cache group and assign those edges to the ds
 get serversdsiddsid and notice that mids are returned when mids were never assigned the server capability

 anything else
note this does not seem to affect the behavior of server capabilities which was designed to includeexclude cache servers edgesmids from the crconfig snapshot and relevant ats config files parentconfig


licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
412,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report

 traffic control components affected 

  traffic ops

 current behavior

the traffic ops api tests attempt to run perl tests when noperl is set to false

 expected behavior

the traffic ops api tests should not attempt to run perl tests because they no longer exist

 minimal reproduction of the problem with instructions

if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

 set noperl to true in trafficopstestingapiconftrafficopstestconf
 run the  api tests
    shell
    go test  testv cfgconftrafficopstestconf
    
 notice that testuserdeliveryservices fails
   go
    failed to set delivery service users  not found  error requesting traffic ops  alerts
   


licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
413,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report

 traffic control components affected 

  

 current behavior

the ansible dataset loader uses post divisionsnameregions to create regions


because that was a perlonly endpoint it has been gone since  removed traffic ops perl

 expected behavior

the ansible dataset loader should use post regions to create regions

 minimal reproduction of the problem with instructions

if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

 run dataset loader
 see it fail due to
    json
    
        alerts 
            
                level error 
                text the requested path  does not exist
            
        
    
    


licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
414,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report

 traffic control components affected 

  traffic ops

 current behavior

the traffic ops  api tests attempt to run perl tests when noperl is set to false

 expected behavior

the traffic ops  api tests should not attempt to run perl tests because they no longer exist

 minimal reproduction of the problem with instructions

if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

 set noperl to false in trafficopstestingapiconftrafficopstestconf
 run the  api tests
    shell
    go test  testv cfgconftrafficopstestconf
    
 notice that testuserdeliveryservices fails
   go
    failed to set delivery service users  not found  error requesting traffic ops  alerts
   


licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
415,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report

 traffic control components affected 

  traffic ops

 current behavior

get toolswritecrconfigcdn endpoint includes no api version redirects to toolsflashandclosemessage also includes no api version

 expected behavior

because toolsflashandclosemessage was only implemented in traffic ops perl and  removed traffic ops perl get toolswritecrconfigcdn should instead redirect to 



licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
416," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
trying to assign a delivery service request which does not exist to any user will result in an internal server error

 expected  new behavior
if a resource is not found the api should communicate that with the  not found http status code

 minimal reproduction of the problem with instructions
given that no delivery service request exists with the id  attempt to assign delivery service request  to any existing user i used my own user who had the id  in the following example and it looks like this

 request
http
put  
useragent 
acceptencoding gzip deflate
accept 
connection keepalive
cookie mojolicious
contentlength 

assigneeid 


note also that the documentation specifies a required id property of the request body  that is not correct the dsr to be assigned is fully identified by the request uri

 response
http
  internal server error
contentencoding gzip
contenttype applicationjson
setcookie mojolicious
vary acceptencoding
xservername trafficopsgolang
date tue  sep   gmt
contentlength 


	alerts 
		
			text internal server error
			level error
		
	


 anything else
from the stack trace i found

info   put  handling reqid 
debug   debug pluginsonrequest calling  plugins
error    dsr assignment querying existing sql no rows in result set
debug   internal server error
  admin  put        nonims
info   put  handled reqid  in 

which suggests that a databasesqlerrnorows isnt being handled somewhere",Not_TD,TD
417," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
when submitting a post request to deliveryservicerequests if the request bodys deliveryservice object has no tenantid property or probably also null but i havent checked the handler will return a  internal server error to the client

also the tenant id checked for user access is whatever the user submitted  not the actual tenant of the delivery service in this way a change or delete request can be submitted by a user who does not have permission to modify that delivery service so a user with a tenant id of  which is a child of tenant  can legally submit a request for any delivery service accessible to  by simply replacing the tentantid property of the deliveryservice object with their own tenants id

 expected  new behavior
if a property is required then omitting it should cause a  bad request response with an appropriate alerts entry describing the problem

a resources actual tenancy should be checked  returning a  forbidden response in the event that access is not allowed  instead of whatever the client asks to be checked

 minimal reproduction of the problem with instructions
make a post request to deliveryservicerequests containing a syntactically valid dsr but one wherein the tenantid of the deliveryservice object is undefined

make a post request to deliveryservicerequests containing a deliveryservice inaccessible to the requesting tenant but with the deliveryservices tentantid modified to an accessible value
",Not_TD,TD
418," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
because of the way workflow transitions are verified creating a dsr with any nonnull value in the id property will cause the request to fail if id was an integer though it will give back the errorlevel alert sql no rows in result set which is both cryptic and  looking at the code  unnecessary

 expected  new behavior
if ids have special meaning to requests they should be documented  but its more likely that the intended behaviour is just to ignore the id since it cant reasonably be known before the object is created

 minimal reproduction of the problem with instructions
submit a post request to deliveryservicerequests with an integral id value the simplest request body to reproduce the error is just id  which should work regardless of extant data
 anything else

full http stack

http
post  
useragent 
acceptencoding gzip deflate
accept 
connection keepalive
cookie 
contentlength 

id 

http
  bad request
accesscontrolallowcredentials true
accesscontrolallowheaders origin xrequestedwith contenttype accept setcookie cookie
accesscontrolallowmethods postgetoptionsputdelete
accesscontrolalloworigin 
contentencoding gzip
contenttype applicationjson
setcookie  path expiresthu  sep   gmt  httponly
vary acceptencoding
 
xservername trafficopsgolang
date thu  sep   gmt
contentlength 


	alerts 
		
			text sql no rows in result set
			level error
		
	



",Not_TD,TD
419," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
when passing a request thats missing the deliveryservice property to deliveryservicerequests post handler the requests goroutine will segfault and panic

 expected  new behavior
invalid requests should not be capable of causing a serverside segfault

 minimal reproduction of the problem with instructions
post to deliveryservicerequest with a request body not containing a deliveryservice property probably deliveryservice null works too but i havent checked simplest body to reproduce the error is just 

 anything else

full http stack

http
post  
useragent 
acceptencoding gzip deflate
accept 
connection keepalive
cookie 
contentlength 




http
  internal server error
accesscontrolallowcredentials true
accesscontrolallowheaders origin xrequestedwith contenttype accept setcookie cookie
accesscontrolallowmethods postgetoptionsputdelete
accesscontrolalloworigin 
contentencoding gzip
contenttype applicationjson
setcookie  path expiresthu  sep   gmt  httponly
vary acceptencoding
 
xservername trafficopsgolang
date thu  sep   gmt
contentlength 


	alerts 
		
			text internal server error
			level error
		
	






traffic ops logs


info   post  handling reqid 
debug   debug pluginsonrequest calling  plugins
error    panic err runtime error invalid memory address or nil pointer dereference stacktrace
goroutine  
  
	 
  
	 
 
	 
   
	 
  
	 
    
	 
  
	 
  
	 
  
	 
  
	 
   
	 
    
	 
created by nethttptimeouthandlerservehttp
	 


",Not_TD,TD
420," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
traffic ops logs a warning when generating snapshots for topologybased delivery services

warning   creating crconfig deliveryservice rawlhttp has no regexes skipping
 

 expected behavior
traffic ops should not log this warning when generating snapshots for topologybased delivery services

 minimal reproduction of the problem with instructions
create a topology assign it to a delivery service snapshot the delivery services cdn 

",Not_TD,Not_TD
421," im submitting a 
  bug report

 traffic control components affected 
  traffic ops

 current behavior
traffic ops logs a warning when generating snapshots for topologybased delivery services

warning   creating crconfig deliveryservice rawlhttp has no regexes skipping
 

 expected behavior
traffic ops should not log this warning when generating snapshots for topologybased delivery services

 minimal reproduction of the problem with instructions
create a topology assign it to a delivery service snapshot the delivery services cdn 

",Not_TD,Not_TD
422," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic ops

 current behavior

traffic ops validates that delivery service names xmlid dont contain spaces or periods



but it doesnt verify its a valid fqdn component 

traffic portal does but traffic ops doesnt

there is specifically an interest in prohibiting underscores which we use in header rewrite files eg hdrrwmidfooconfig asis if an untrusted person were allowed to make delivery services they could create a delivery service named midfoo in order to attack and manipulate a different delivery service this isnt a huge issue today without self service but it will be if and when we ever get there adding the validation now prevents the future security issue

 new behavior

traffic ops is changed to validate delivery service names to only contain alphanumeric and hyphen characters

 minimal reproduction of the problem with instructions
post a new delivery service to traffic ops with underscores in the xmlid

 anything else",Not_TD,TD
423,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  bug report
  other 

 traffic control components affected 

  traffic ops
  traffic portal

 current behavior

if you visit any page on traffic portal we see an  internal sever error on further inspection the rest api cdnnotifications is the one that is giving this error

 expected behavior

one shouldnt see this error

 minimal reproduction of the problem with instructions

if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

login to traffic portal and you will see the error go to inspect element and check the network tab for http status code 

 anything else

eg stacktraces related issues suggestions how to fix feel free to delete
this section



licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
424," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic ops ort

 current behavior
currently ort uses a delivery services maxoriginconnections field to configureoverride the ats recordsconfig setting proxyconfighttporiginmaxconnections in ats  this setting was removed and replaced 

 new behavior
when generating configs for ats   ort should use the new settings instead",Not_TD,TD
425,the xmlid by default is part of the delivery service example urlsregex  we should add a constraint to disallow any characters forbidden in urls such as   trafficops currently allows you do do this but you will get back a  error back from tr whenever you use the example url generated by default  tangentially this also helps  ,Not_TD,TD
426," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 
  traffic portal

 current behavior
in tp if you use an  cidr w a masklen   you get the following warning


 new behavior
since  is an extremely common  masklen tp should really only warn if the  masklen is   also the wording should be changed from large cidr detected  with cidr   or  with cidr   can be problematic to large cidr block detected  masklen   or  masklen   it shouldnt really say that it can be problematic when there may be valid reasons for a server to be on a network w a large cidr block network addressing is not really within the scope of the cdn

 minimal reproduction of the problem with instructions
in tp assign a server ip address with an  masklen  
",Not_TD,Not_TD
427," im submitting a 
  improvement request usability performance tech debt etc

 traffic control components affected 

  cdn in a box
  traffic portal
  ci tests

 current behavior
currently the  runs the  tp tests found here 

 new behavior
the  should run the  tp tests found here 


    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license

",Not_TD,Not_TD
428,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  improvement request usability performance tech debt etc

 traffic control components affected 

  cdn in a box
  traffic ops postinstall

 current behavior

cdn in a box does not generate its configs using the postinstall script

 new behavior

cdn in a box should generate its configs using the postinstall script

 minimal reproduction of the problem with instructions

if you can illustrate your feature request better with an example please
provide the steps to reproduce and include the applicable tc version
if not feel free to delete this section





 anything else

eg additional context related issues suggestions about how to approach feel
free to delete this section

there is a python rewrite of the postinstall script  instead of relying on perl dependencies for the old postinstall script we should consider having cdn in a box use the python version of postinstall

    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license


",Not_TD,Not_TD
429," im submitting a 
  bug report

 traffic control components affected 
  traffic ops postinstall

 current behavior


postinstall will attempt to install both of these broken urls





 expected behavior
since maxmind moved to a licensebased model requiring an account we should probably just remove the option to download a maxmind database from postinstall and add it to the documentation as an installation step instead if not already

 minimal reproduction of the problem with instructions
run both versions of postinstall and choose the option to download a maxmind database
",Not_TD,Not_TD
430,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  improvement request usability performance tech debt etc

 traffic control components affected 

  cdn in a box
  traffic ops postinstall

 current behavior

cdn in a box does not generate its configs using the postinstall script

 new behavior

cdn in a box should generate its configs using the postinstall script

 minimal reproduction of the problem with instructions

if you can illustrate your feature request better with an example please
provide the steps to reproduce and include the applicable tc version
if not feel free to delete this section





 anything else

eg additional context related issues suggestions about how to approach feel
free to delete this section

there is a python rewrite of the postinstall script  instead of relying on perl dependencies for the old postinstall script we should consider having cdn in a box use the python version of postinstall

    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license


",Not_TD,TD
431," im submitting a 
  bug report

 traffic control components affected 
  traffic monitor

 current behavior
traffic monitor indiscrimantly sums up bandwidth calculations from all reported interfaces whether the interface is marked as monitor this interface or not when more than  interface is returned for a cache server and it is assumed to be part of the calculations this results in inaccurate numbers as some interfaces are nested  children interfaces or loopback which result in  calculations at a minimum

 expected behavior
only the interfaces marked with monitor this interface should be included in the calculations

 minimal reproduction of the problem with instructions

todo add clarity

 anything else


licensed to the apache software foundation asf under one
or more contributor license agreements  see the notice file
distributed with this work for additional information
regarding copyright ownership  the asf licenses this file
to you under the apache license version  the
license you may not use this file except in compliance
with the license  you may obtain a copy of the license at

    

unless required by applicable law or agreed to in writing
software distributed under the license is distributed on an
as is basis without warranties or conditions of any
kind either express or implied  see the license for the
specific language governing permissions and limitations
under the license

",Not_TD,Not_TD
432,hi,Not_TD,Not_TD
